Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Thursday, August 04 01:15 PM",maribor,hjk helsinki,2 - 0,L,home,1659636900,https://media-3.api-sports.io/football/teams/552.png
"Thursday, August 11 11:00 AM",maribor,hjk helsinki,0 - 1,L,away,1660233600,https://media-3.api-sports.io/football/teams/552.png
