Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,north dakota state,drake,14 - 56,W,home,1662233400,https://media-1.api-sports.io/american-football/teams/254.png
2022-09-10,north dakota state,north carolina a&t,3 - 43,W,home,1662838200,https://media-2.api-sports.io/american-football/teams/254.png
2022-09-17,north dakota state,arizona,28 - 31,L,away,1663383600,https://media-3.api-sports.io/american-football/teams/254.png
2022-09-24,north dakota state,south dakota,34 - 17,W,away,1664042400,https://media-1.api-sports.io/american-football/teams/254.png
2022-10-01,north dakota state,youngstown state,14 - 27,W,home,1664647200,https://media-1.api-sports.io/american-football/teams/254.png
2022-10-08,north dakota state,indiana state,31 - 26,W,away,1665248400,https://media-3.api-sports.io/american-football/teams/254.png
2022-10-15,north dakota state,south dakota state,23 - 21,L,home,1665862200,https://media-2.api-sports.io/american-football/teams/254.png
2022-10-29,north dakota state,illinois state,7 - 24,W,home,1667071800,https://media-2.api-sports.io/american-football/teams/254.png
2022-11-05,north dakota state,western illinois,56 - 17,W,away,1667671200,https://media-2.api-sports.io/american-football/teams/254.png
2022-11-12,north dakota state,southern illinois,21 - 18,W,away,1668279600,https://media-2.api-sports.io/american-football/teams/254.png
2022-11-19,north dakota state,north dakota,21 - 42,W,home,1668889800,https://media-2.api-sports.io/american-football/teams/254.png
2022-12-03,north dakota state,montana,26 - 49,W,home,1670099400,https://media-3.api-sports.io/american-football/teams/254.png
2022-12-09,north dakota state,samford,9 - 27,W,home,1670544000,https://media-2.api-sports.io/american-football/teams/254.png
2022-12-17,north dakota state,incarnate word,32 - 35,W,home,1671235200,https://media-1.api-sports.io/american-football/teams/254.png
2023-01-08,north dakota state,south dakota state,21 - 45,L,away,1673204400,https://media-1.api-sports.io/american-football/teams/254.png
