Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-01,purdue,penn state,35 - 31,L,home,1661990400,https://media-1.api-sports.io/american-football/teams/77.png
2022-09-10,purdue,indiana state,0 - 56,W,home,1662840000,https://media-1.api-sports.io/american-football/teams/77.png
2022-09-17,purdue,syracuse,29 - 32,L,away,1663430400,https://media-3.api-sports.io/american-football/teams/77.png
2022-09-24,purdue,florida atlantic,26 - 28,W,home,1664062200,https://media-2.api-sports.io/american-football/teams/77.png
2022-10-01,purdue,minnesota,20 - 10,W,away,1664640000,https://media-1.api-sports.io/american-football/teams/77.png
2022-10-08,purdue,maryland,31 - 29,W,away,1665244800,https://media-2.api-sports.io/american-football/teams/77.png
2022-10-15,purdue,nebraska,37 - 43,W,home,1665876600,https://media-2.api-sports.io/american-football/teams/77.png
2022-10-22,purdue,wisconsin,24 - 35,L,away,1666467000,https://media-1.api-sports.io/american-football/teams/77.png
2022-11-05,purdue,iowa,24 - 3,L,home,1667664000,https://media-3.api-sports.io/american-football/teams/77.png
2022-11-12,purdue,illinois,31 - 24,W,away,1668272400,https://media-1.api-sports.io/american-football/teams/77.png
2022-11-19,purdue,northwestern,9 - 17,W,home,1668877200,https://media-2.api-sports.io/american-football/teams/77.png
2022-11-26,purdue,indiana,30 - 16,W,away,1669494600,https://media-3.api-sports.io/american-football/teams/77.png
2022-12-03,purdue,michigan,22 - 43,L,away,1670029200,https://media-2.api-sports.io/american-football/teams/77.png
2023-01-02,purdue,lsu,63 - 7,L,home,1672682400,https://media-3.api-sports.io/american-football/teams/77.png
