Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,butler,st. thomas university (fl),26 - 31,W,home,1662224400,https://media-1.api-sports.io/american-football/teams/281.png
2022-09-10,butler,taylor,10 - 45,W,home,1662847200,https://media-2.api-sports.io/american-football/teams/281.png
2022-09-17,butler,south dakota state,17 - 45,L,away,1663455600,https://media-3.api-sports.io/american-football/teams/281.png
2022-10-01,butler,davidson,0 - 31,L,away,1664643600,https://media-2.api-sports.io/american-football/teams/281.png
2022-10-08,butler,dayton,0 - 31,W,home,1665248400,https://media-2.api-sports.io/american-football/teams/281.png
2022-10-15,butler,valparaiso,26 - 25,W,away,1665856800,https://media-1.api-sports.io/american-football/teams/281.png
2022-10-22,butler,marist,10 - 31,W,home,1666458000,https://media-1.api-sports.io/american-football/teams/281.png
2022-10-29,butler,morehead state,20 - 56,W,home,1667059200,https://media-3.api-sports.io/american-football/teams/281.png
2022-11-05,butler,san diego,26 - 23,W,away,1667678400,https://media-1.api-sports.io/american-football/teams/281.png
2022-11-12,butler,drake,24 - 27,L,away,1668279600,https://media-3.api-sports.io/american-football/teams/281.png
2022-11-19,butler,st. thomas - minnesota,27 - 13,L,home,1668877200,https://media-3.api-sports.io/american-football/teams/281.png
