Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,uc davis,california,13 - 34,L,away,1662235200,https://media-3.api-sports.io/american-football/teams/162.png
2022-09-10,uc davis,south dakota state,22 - 24,L,away,1662850800,https://media-2.api-sports.io/american-football/teams/162.png
2022-09-17,uc davis,san diego,13 - 43,W,home,1663380000,https://media-2.api-sports.io/american-football/teams/162.png
2022-09-24,uc davis,weber state,17 - 12,L,home,1663984800,https://media-3.api-sports.io/american-football/teams/162.png
2022-10-01,uc davis,montana state,24 - 41,L,away,1664591100,https://media-3.api-sports.io/american-football/teams/162.png
2022-10-15,uc davis,northern arizona,27 - 56,W,home,1665874800,https://media-2.api-sports.io/american-football/teams/162.png
2022-10-22,uc davis,northern colorado,58 - 10,W,away,1666465200,https://media-1.api-sports.io/american-football/teams/162.png
2022-10-29,uc davis,cal poly,17 - 59,W,home,1667084400,https://media-3.api-sports.io/american-football/teams/162.png
2022-11-05,uc davis,idaho state,3 - 43,W,home,1667689200,https://media-3.api-sports.io/american-football/teams/162.png
2022-11-12,uc davis,idaho,44 - 26,W,away,1668211200,https://media-3.api-sports.io/american-football/teams/162.png
2022-11-19,uc davis,sacramento state,21 - 27,L,away,1668895200,https://media-3.api-sports.io/american-football/teams/162.png
