Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-17,ohio dominican,william jewell college,,,home,1663434000,https://media-1.api-sports.io/american-football/teams/505.png
2022-09-24,ohio dominican,indianapolis,,,home,1664038800,https://media-3.api-sports.io/american-football/teams/505.png
2022-10-01,ohio dominican,walsh,,,home,1664643600,https://media-1.api-sports.io/american-football/teams/505.png
2022-10-08,ohio dominican,lake erie college,,,away,1665244800,https://media-2.api-sports.io/american-football/teams/505.png
2022-10-15,ohio dominican,ashland,,,away,1665874800,https://media-3.api-sports.io/american-football/teams/505.png
2022-10-22,ohio dominican,kentucky wesleyan,,,home,1666458000,https://media-2.api-sports.io/american-football/teams/505.png
2022-11-05,ohio dominican,northwood university,,,away,1667667600,https://media-1.api-sports.io/american-football/teams/505.png
2022-11-12,ohio dominican,hillsdale,,,home,1668276000,https://media-1.api-sports.io/american-football/teams/505.png
