Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-01,west virginia,pittsburgh,31 - 38,L,away,1662073200,https://media-2.api-sports.io/american-football/teams/64.png
2022-09-10,west virginia,kansas,55 - 42,L,home,1662847200,https://media-2.api-sports.io/american-football/teams/64.png
2022-09-17,west virginia,towson,7 - 65,W,home,1663434000,https://media-2.api-sports.io/american-football/teams/64.png
2022-09-22,west virginia,virginia tech,33 - 10,W,away,1663889400,https://media-1.api-sports.io/american-football/teams/64.png
2022-10-01,west virginia,texas,20 - 38,L,away,1664667000,https://media-1.api-sports.io/american-football/teams/64.png
2022-10-13,west virginia,baylor,40 - 43,W,home,1665702000,https://media-3.api-sports.io/american-football/teams/64.png
2022-10-22,west virginia,texas tech,10 - 48,L,away,1666465200,https://media-1.api-sports.io/american-football/teams/64.png
2022-10-29,west virginia,tcu,41 - 31,L,home,1667059200,https://media-1.api-sports.io/american-football/teams/64.png
2022-11-05,west virginia,iowa state,14 - 31,L,away,1667676600,https://media-1.api-sports.io/american-football/teams/64.png
2022-11-12,west virginia,oklahoma,20 - 23,W,home,1668272400,https://media-2.api-sports.io/american-football/teams/64.png
2022-11-19,west virginia,kansas state,48 - 31,L,home,1668884400,https://media-3.api-sports.io/american-football/teams/64.png
2022-11-26,west virginia,oklahoma state,24 - 19,W,away,1669482000,https://media-3.api-sports.io/american-football/teams/64.png
