Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,georgia,oregon,3 - 49,W,home,1662233400,https://media-1.api-sports.io/american-football/teams/109.png
2022-09-10,georgia,samford,0 - 33,W,home,1662840000,https://media-3.api-sports.io/american-football/teams/109.png
2022-09-17,georgia,south carolina,48 - 7,W,away,1663430400,https://media-1.api-sports.io/american-football/teams/109.png
2022-09-24,georgia,kent state,22 - 39,W,home,1664035200,https://media-2.api-sports.io/american-football/teams/109.png
2022-10-01,georgia,missouri,26 - 22,W,away,1664667000,https://media-2.api-sports.io/american-football/teams/109.png
2022-10-08,georgia,auburn,10 - 42,W,home,1665257400,https://media-2.api-sports.io/american-football/teams/109.png
2022-10-15,georgia,vanderbilt,0 - 55,W,home,1665862200,https://media-1.api-sports.io/american-football/teams/109.png
2022-10-29,georgia,florida,20 - 42,W,home,1667071800,https://media-3.api-sports.io/american-football/teams/109.png
2022-11-05,georgia,tennessee,13 - 27,W,home,1667676600,https://media-1.api-sports.io/american-football/teams/109.png
2022-11-12,georgia,mississippi state,45 - 19,W,away,1668211200,https://media-1.api-sports.io/american-football/teams/109.png
2022-11-19,georgia,kentucky,16 - 6,W,away,1668889800,https://media-1.api-sports.io/american-football/teams/109.png
2022-11-26,georgia,georgia tech,14 - 37,W,home,1669482000,https://media-3.api-sports.io/american-football/teams/109.png
2022-12-03,georgia,lsu,30 - 50,W,home,1670101200,https://media-3.api-sports.io/american-football/teams/109.png
2023-01-01,georgia,ohio state,41 - 42,W,home,1672534800,https://media-2.api-sports.io/american-football/teams/109.png
2023-01-10,georgia,tcu,7 - 65,W,home,1673310600,https://media-2.api-sports.io/american-football/teams/109.png
