Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-27,florida atlantic,charlotte,13 - 43,W,home,1661641200,https://media-1.api-sports.io/american-football/teams/51.png
2022-09-03,florida atlantic,ohio,38 - 41,L,away,1662242400,https://media-1.api-sports.io/american-football/teams/51.png
2022-09-10,florida atlantic,se louisiana,9 - 42,W,home,1662847200,https://media-3.api-sports.io/american-football/teams/51.png
2022-09-17,florida atlantic,ucf,40 - 14,L,home,1663457400,https://media-2.api-sports.io/american-football/teams/51.png
2022-09-24,florida atlantic,purdue,26 - 28,L,away,1664062200,https://media-1.api-sports.io/american-football/teams/51.png
2022-10-01,florida atlantic,north texas,28 - 45,L,away,1664654400,https://media-3.api-sports.io/american-football/teams/51.png
2022-10-15,florida atlantic,jerry rice team,14 - 17,W,home,1665871200,https://media-3.api-sports.io/american-football/teams/51.png
2022-10-22,florida atlantic,utep,21 - 24,L,away,1666468800,https://media-3.api-sports.io/american-football/teams/51.png
2022-10-29,florida atlantic,uab,17 - 24,W,home,1667084400,https://media-2.api-sports.io/american-football/teams/51.png
2022-11-12,florida atlantic,florida international,52 - 7,W,away,1668211200,https://media-3.api-sports.io/american-football/teams/51.png
2022-11-19,florida atlantic,middle tennessee,21 - 49,L,away,1668889800,https://media-2.api-sports.io/american-football/teams/51.png
2022-11-26,florida atlantic,western kentucky,32 - 31,L,home,1669482000,https://media-1.api-sports.io/american-football/teams/51.png
