Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,illinois state,wisconsin,0 - 38,L,away,1662246000,https://media-3.api-sports.io/american-football/teams/126.png
2022-09-10,illinois state,valparaiso,21 - 28,W,home,1662852600,https://media-2.api-sports.io/american-football/teams/126.png
2022-09-17,illinois state,eastern illinois,7 - 35,W,home,1663457400,https://media-1.api-sports.io/american-football/teams/126.png
2022-10-01,illinois state,southern illinois,19 - 14,L,home,1664667000,https://media-3.api-sports.io/american-football/teams/126.png
2022-10-08,illinois state,northern iowa,23 - 21,W,away,1665262800,https://media-1.api-sports.io/american-football/teams/126.png
2022-10-15,illinois state,south dakota,10 - 12,W,home,1665860400,https://media-3.api-sports.io/american-football/teams/126.png
2022-10-22,illinois state,indiana state,27 - 21,W,away,1666458000,https://media-1.api-sports.io/american-football/teams/126.png
2022-10-29,illinois state,north dakota state,7 - 24,L,away,1667071800,https://media-1.api-sports.io/american-football/teams/126.png
2022-11-05,illinois state,youngstown state,19 - 17,L,home,1667674800,https://media-3.api-sports.io/american-football/teams/126.png
2022-11-12,illinois state,south dakota state,7 - 31,L,away,1668283200,https://media-3.api-sports.io/american-football/teams/126.png
2022-11-19,illinois state,western illinois,13 - 20,W,home,1668877200,https://media-2.api-sports.io/american-football/teams/126.png
