Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,georgetown,marist,43 - 12,W,away,1662220800,https://media-2.api-sports.io/american-football/teams/279.png
2022-09-10,georgetown,lehigh,21 - 19,L,home,1662843600,https://media-1.api-sports.io/american-football/teams/279.png
2022-09-17,georgetown,monmouth,6 - 45,L,away,1663434000,https://media-2.api-sports.io/american-football/teams/279.png
2022-09-24,georgetown,columbia,42 - 6,L,home,1664037000,https://media-3.api-sports.io/american-football/teams/279.png
2022-10-01,georgetown,fordham,38 - 59,L,away,1664643600,https://media-3.api-sports.io/american-football/teams/279.png
2022-10-08,georgetown,pennsylvania,59 - 28,L,home,1665252000,https://media-1.api-sports.io/american-football/teams/279.png
2022-10-22,georgetown,colgate,24 - 34,L,away,1666454400,https://media-1.api-sports.io/american-football/teams/279.png
2022-10-29,georgetown,lafayette,30 - 20,W,away,1667061000,https://media-2.api-sports.io/american-football/teams/279.png
2022-11-05,georgetown,st. francis (pa),38 - 24,L,home,1667665800,https://media-2.api-sports.io/american-football/teams/279.png
2022-11-12,georgetown,bucknell,24 - 21,L,home,1668274200,https://media-2.api-sports.io/american-football/teams/279.png
2022-11-19,georgetown,holy cross,47 - 10,L,home,1668879000,https://media-3.api-sports.io/american-football/teams/279.png
