Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,smu,north texas,48 - 10,W,away,1662247800,https://media-3.api-sports.io/american-football/teams/190.png
2022-09-10,smu,lamar,16 - 45,W,home,1662850800,https://media-3.api-sports.io/american-football/teams/190.png
2022-09-17,smu,maryland,27 - 34,L,away,1663457400,https://media-1.api-sports.io/american-football/teams/190.png
2022-09-24,smu,tcu,42 - 34,L,home,1664035200,https://media-1.api-sports.io/american-football/teams/190.png
2022-10-05,smu,ucf,19 - 41,L,away,1665010800,https://media-3.api-sports.io/american-football/teams/190.png
2022-10-14,smu,navy,34 - 40,W,home,1665790200,https://media-3.api-sports.io/american-football/teams/190.png
2022-10-22,smu,cincinnati,29 - 27,L,home,1666454400,https://media-3.api-sports.io/american-football/teams/190.png
2022-10-29,smu,tulsa,45 - 34,W,away,1667071800,https://media-1.api-sports.io/american-football/teams/190.png
2022-11-05,smu,houston,63 - 77,W,home,1667689200,https://media-3.api-sports.io/american-football/teams/190.png
2022-11-12,smu,south florida,41 - 23,W,away,1668272400,https://media-2.api-sports.io/american-football/teams/190.png
2022-11-17,smu,tulane,24 - 59,L,away,1668645000,https://media-1.api-sports.io/american-football/teams/190.png
2022-11-26,smu,memphis,31 - 34,W,home,1669494600,https://media-2.api-sports.io/american-football/teams/190.png
2022-12-18,smu,byu,23 - 24,L,away,1671323400,https://media-2.api-sports.io/american-football/teams/190.png
