Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-01,san josé state,portland state,17 - 21,W,home,1661999400,https://media-3.api-sports.io/american-football/teams/90.png
2022-09-10,san josé state,auburn,16 - 24,L,away,1662852600,https://media-3.api-sports.io/american-football/teams/90.png
2022-09-24,san josé state,western michigan,6 - 34,W,home,1663986600,https://media-3.api-sports.io/american-football/teams/90.png
2022-10-01,san josé state,wyoming,33 - 16,W,away,1664667000,https://media-2.api-sports.io/american-football/teams/90.png
2022-10-07,san josé state,unlv,7 - 40,W,home,1665109800,https://media-3.api-sports.io/american-football/teams/90.png
2022-10-15,san josé state,fresno state,10 - 17,L,away,1665801900,https://media-2.api-sports.io/american-football/teams/90.png
2022-10-22,san josé state,new mexico state,None - None,tie,away,1666476000,https://media-1.api-sports.io/american-football/teams/90.png
2022-10-29,san josé state,nevada,28 - 35,W,home,1667010600,https://media-1.api-sports.io/american-football/teams/90.png
2022-11-05,san josé state,colorado state,16 - 28,W,home,1667615400,https://media-1.api-sports.io/american-football/teams/90.png
2022-11-12,san josé state,san diego state,27 - 43,L,away,1668223800,https://media-1.api-sports.io/american-football/teams/90.png
2022-11-19,san josé state,utah state,31 - 35,L,away,1668825900,https://media-2.api-sports.io/american-football/teams/90.png
2022-11-26,san josé state,hawai'i,14 - 27,W,home,1669494600,https://media-1.api-sports.io/american-football/teams/90.png
2022-12-20,san josé state,eastern michigan,41 - 27,L,home,1671568200,https://media-2.api-sports.io/american-football/teams/90.png
