Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-24,concordia-moorhead,gustavus adolphus,,,home,1664042400,https://media-1.api-sports.io/american-football/teams/704.png
2022-10-01,concordia-moorhead,st. john's (mn),,,away,1664647200,https://media-2.api-sports.io/american-football/teams/704.png
2022-10-08,concordia-moorhead,macalester,,,home,1665252000,https://media-3.api-sports.io/american-football/teams/704.png
2022-10-15,concordia-moorhead,bethel (mn),,,away,1665856800,https://media-2.api-sports.io/american-football/teams/704.png
2022-10-22,concordia-moorhead,carleton college,,,home,1666461600,https://media-2.api-sports.io/american-football/teams/704.png
2022-10-29,concordia-moorhead,augsburg,,,away,1667066400,https://media-1.api-sports.io/american-football/teams/704.png
2022-11-05,concordia-moorhead,hamline,,,home,1667671200,https://media-2.api-sports.io/american-football/teams/704.png
