Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-27,alabama state,howard,13 - 23,W,home,1661641200,https://media-3.api-sports.io/american-football/teams/221.png
2022-09-03,alabama state,miles college,13 - 21,W,home,1662242400,https://media-3.api-sports.io/american-football/teams/221.png
2022-09-10,alabama state,ucla,7 - 45,L,away,1662843600,https://media-3.api-sports.io/american-football/teams/221.png
2022-09-24,alabama state,prairie view a&m,25 - 15,L,home,1664056800,https://media-1.api-sports.io/american-football/teams/221.png
2022-10-01,alabama state,texas southern,16 - 13,W,away,1664665200,https://media-2.api-sports.io/american-football/teams/221.png
2022-10-08,alabama state,jackson state,26 - 12,L,home,1665255600,https://media-3.api-sports.io/american-football/teams/221.png
2022-10-15,alabama state,mississippi valley state,9 - 24,W,home,1665860400,https://media-2.api-sports.io/american-football/teams/221.png
2022-10-29,alabama state,alabama a&m,24 - 17,W,away,1667071800,https://media-2.api-sports.io/american-football/teams/221.png
2022-11-05,alabama state,bethune-cookman,37 - 22,W,away,1667678400,https://media-1.api-sports.io/american-football/teams/221.png
2022-11-12,alabama state,florida a&m,21 - 14,L,home,1668283200,https://media-2.api-sports.io/american-football/teams/221.png
2022-11-24,alabama state,arkansas-pine bluff,19 - 14,L,home,1669320000,https://media-1.api-sports.io/american-football/teams/221.png
