Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-27,nevada,new mexico state,23 - 12,W,away,1661565600,https://media-1.api-sports.io/american-football/teams/56.png
2022-09-03,nevada,texas state,14 - 38,W,home,1662240600,https://media-2.api-sports.io/american-football/teams/56.png
2022-09-10,nevada,incarnate word,55 - 41,L,home,1662845400,https://media-1.api-sports.io/american-football/teams/56.png
2022-09-17,nevada,iowa,0 - 27,L,away,1663457400,https://media-3.api-sports.io/american-football/teams/56.png
2022-09-23,nevada,air force,20 - 48,L,away,1663891200,https://media-1.api-sports.io/american-football/teams/56.png
2022-10-07,nevada,colorado state,17 - 14,L,home,1665109800,https://media-2.api-sports.io/american-football/teams/56.png
2022-10-15,nevada,hawai'i,16 - 31,L,away,1665806340,https://media-2.api-sports.io/american-football/teams/56.png
2022-10-22,nevada,san diego state,23 - 7,L,home,1666405800,https://media-2.api-sports.io/american-football/teams/56.png
2022-10-29,nevada,san josé state,28 - 35,L,away,1667010600,https://media-2.api-sports.io/american-football/teams/56.png
2022-11-12,nevada,boise state,41 - 3,L,home,1668223800,https://media-3.api-sports.io/american-football/teams/56.png
2022-11-19,nevada,fresno state,41 - 14,L,home,1668828600,https://media-3.api-sports.io/american-football/teams/56.png
2022-11-26,nevada,unlv,22 - 27,L,away,1669503600,https://media-1.api-sports.io/american-football/teams/56.png
