Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-02,tennessee tech,kansas,10 - 56,L,away,1662076800,https://media-3.api-sports.io/american-football/teams/102.png
2022-09-10,tennessee tech,texas a&m-commerce,25 - 26,W,home,1662850800,https://media-1.api-sports.io/american-football/teams/102.png
2022-09-17,tennessee tech,samford,33 - 28,L,home,1663455600,https://media-1.api-sports.io/american-football/teams/102.png
2022-10-01,tennessee tech,ut martin,28 - 45,L,away,1664650800,https://media-1.api-sports.io/american-football/teams/102.png
2022-10-08,tennessee tech,southeast missouri state,20 - 34,L,away,1665255600,https://media-1.api-sports.io/american-football/teams/102.png
2022-10-15,tennessee tech,tennessee state,30 - 14,L,home,1665874800,https://media-2.api-sports.io/american-football/teams/102.png
2022-10-22,tennessee tech,kennesaw state,30 - 33,L,away,1666465200,https://media-2.api-sports.io/american-football/teams/102.png
2022-10-29,tennessee tech,eastern illinois,20 - 17,W,away,1667070000,https://media-3.api-sports.io/american-football/teams/102.png
2022-11-05,tennessee tech,lindenwood,34 - 35,W,home,1667673000,https://media-2.api-sports.io/american-football/teams/102.png
2022-11-12,tennessee tech,north alabama,35 - 27,W,away,1668290400,https://media-2.api-sports.io/american-football/teams/102.png
2022-11-19,tennessee tech,north carolina central,22 - 20,L,home,1668886200,https://media-1.api-sports.io/american-football/teams/102.png
