Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-02,eastern kentucky,eastern michigan,34 - 42,L,away,1662159600,https://media-3.api-sports.io/american-football/teams/95.png
2022-09-10,eastern kentucky,bowling green,59 - 57,W,away,1662840000,https://media-3.api-sports.io/american-football/teams/95.png
2022-09-17,eastern kentucky,charleston southern,17 - 40,W,home,1663452000,https://media-3.api-sports.io/american-football/teams/95.png
2022-09-24,eastern kentucky,austin peay,20 - 31,L,away,1664049600,https://media-1.api-sports.io/american-football/teams/95.png
2022-10-01,eastern kentucky,southern utah,28 - 35,W,home,1664661600,https://media-1.api-sports.io/american-football/teams/95.png
2022-10-15,eastern kentucky,sam houston,25 - 17,L,home,1665871200,https://media-2.api-sports.io/american-football/teams/95.png
2022-10-22,eastern kentucky,north alabama,53 - 56,W,home,1666465200,https://media-2.api-sports.io/american-football/teams/95.png
2022-10-29,eastern kentucky,southeast missouri state,28 - 23,W,away,1667066400,https://media-2.api-sports.io/american-football/teams/95.png
2022-11-05,eastern kentucky,central arkansas,14 - 42,W,home,1667682000,https://media-3.api-sports.io/american-football/teams/95.png
2022-11-12,eastern kentucky,jacksonville state,17 - 42,L,away,1668279600,https://media-1.api-sports.io/american-football/teams/95.png
2022-11-19,eastern kentucky,kennesaw state,38 - 45,W,home,1668888000,https://media-1.api-sports.io/american-football/teams/95.png
2022-11-26,eastern kentucky,gardner-webb,52 - 41,L,home,1669500000,https://media-1.api-sports.io/american-football/teams/95.png
