Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-01,mississippi valley state,tarleton,13 - 29,L,away,1661990400,https://media-1.api-sports.io/american-football/teams/271.png
2022-09-10,mississippi valley state,austin peay,0 - 41,L,away,1662840000,https://media-2.api-sports.io/american-football/teams/271.png
2022-09-17,mississippi valley state,delta state,28 - 17,L,home,1663455600,https://media-3.api-sports.io/american-football/teams/271.png
2022-09-24,mississippi valley state,jackson state,7 - 49,L,away,1664042400,https://media-1.api-sports.io/american-football/teams/271.png
2022-10-01,mississippi valley state,florida a&m,7 - 34,L,away,1664661600,https://media-2.api-sports.io/american-football/teams/271.png
2022-10-08,mississippi valley state,alcorn state,30 - 7,L,home,1665270000,https://media-3.api-sports.io/american-football/teams/271.png
2022-10-15,mississippi valley state,alabama state,9 - 24,L,away,1665860400,https://media-1.api-sports.io/american-football/teams/271.png
2022-10-22,mississippi valley state,bethune-cookman,45 - 35,L,home,1666468800,https://media-2.api-sports.io/american-football/teams/271.png
2022-11-03,mississippi valley state,alabama a&m,20 - 30,W,home,1667518200,https://media-2.api-sports.io/american-football/teams/271.png
2022-11-12,mississippi valley state,southern,7 - 27,L,away,1668283200,https://media-2.api-sports.io/american-football/teams/271.png
2022-11-19,mississippi valley state,prairie view a&m,7 - 27,W,home,1668884400,https://media-2.api-sports.io/american-football/teams/271.png
