Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-02,virginia tech,old dominion,17 - 20,L,away,1662159600,https://media-3.api-sports.io/american-football/teams/97.png
2022-09-10,virginia tech,boston college,10 - 27,W,home,1662768000,https://media-2.api-sports.io/american-football/teams/97.png
2022-09-17,virginia tech,wofford,7 - 27,W,home,1663426800,https://media-1.api-sports.io/american-football/teams/97.png
2022-09-22,virginia tech,west virginia,33 - 10,L,home,1663889400,https://media-3.api-sports.io/american-football/teams/97.png
2022-10-01,virginia tech,north carolina,10 - 41,L,away,1664652600,https://media-3.api-sports.io/american-football/teams/97.png
2022-10-08,virginia tech,pittsburgh,29 - 45,L,away,1665257400,https://media-1.api-sports.io/american-football/teams/97.png
2022-10-15,virginia tech,miami,20 - 14,L,home,1665851400,https://media-2.api-sports.io/american-football/teams/97.png
2022-10-27,virginia tech,nc state,21 - 22,L,away,1666913400,https://media-1.api-sports.io/american-football/teams/97.png
2022-11-05,virginia tech,georgia tech,28 - 27,L,home,1667665800,https://media-1.api-sports.io/american-football/teams/97.png
2022-11-12,virginia tech,duke,7 - 24,L,away,1668272400,https://media-2.api-sports.io/american-football/teams/97.png
2022-11-19,virginia tech,liberty,23 - 22,W,away,1668877200,https://media-1.api-sports.io/american-football/teams/97.png
2022-11-26,virginia tech,virginia,None - None,tie,home,1669438800,https://media-2.api-sports.io/american-football/teams/97.png
