Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-27,utep,north texas,31 - 13,L,home,1661565600,https://media-2.api-sports.io/american-football/teams/57.png
2022-09-03,utep,oklahoma,13 - 45,L,away,1662233400,https://media-1.api-sports.io/american-football/teams/57.png
2022-09-10,utep,new mexico state,13 - 20,W,home,1662771600,https://media-2.api-sports.io/american-football/teams/57.png
2022-09-17,utep,new mexico,10 - 27,L,away,1663372800,https://media-1.api-sports.io/american-football/teams/57.png
2022-09-23,utep,boise state,10 - 27,W,home,1663894800,https://media-1.api-sports.io/american-football/teams/57.png
2022-10-01,utep,charlotte,41 - 35,W,away,1664661600,https://media-2.api-sports.io/american-football/teams/57.png
2022-10-08,utep,louisiana tech,31 - 41,L,away,1665270000,https://media-1.api-sports.io/american-football/teams/57.png
2022-10-22,utep,florida atlantic,21 - 24,W,home,1666468800,https://media-2.api-sports.io/american-football/teams/57.png
2022-10-29,utep,middle tennessee,24 - 13,L,home,1667005200,https://media-1.api-sports.io/american-football/teams/57.png
2022-11-03,utep,jerry rice team,30 - 37,L,away,1667516400,https://media-3.api-sports.io/american-football/teams/57.png
2022-11-19,utep,florida international,6 - 40,W,home,1668891600,https://media-2.api-sports.io/american-football/teams/57.png
2022-11-26,utep,utsa,31 - 34,L,away,1669494600,https://media-1.api-sports.io/american-football/teams/57.png
