Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,southern miss,liberty,29 - 27,L,home,1662246000,https://media-1.api-sports.io/american-football/teams/178.png
2022-09-10,southern miss,miami,7 - 30,L,away,1662825600,https://media-3.api-sports.io/american-football/teams/178.png
2022-09-17,southern miss,northwestern state,10 - 64,W,home,1663455600,https://media-2.api-sports.io/american-football/teams/178.png
2022-09-24,southern miss,tulane,27 - 24,W,away,1664060400,https://media-3.api-sports.io/american-football/teams/178.png
2022-10-08,southern miss,troy,10 - 27,L,away,1665270000,https://media-2.api-sports.io/american-football/teams/178.png
2022-10-15,southern miss,arkansas state,19 - 20,W,home,1665874800,https://media-2.api-sports.io/american-football/teams/178.png
2022-10-22,southern miss,texas state,20 - 14,W,away,1666472400,https://media-3.api-sports.io/american-football/teams/178.png
2022-10-27,southern miss,louisiana,24 - 39,W,home,1666913400,https://media-1.api-sports.io/american-football/teams/178.png
2022-11-05,southern miss,georgia state,42 - 14,L,home,1667674800,https://media-1.api-sports.io/american-football/teams/178.png
2022-11-12,southern miss,coastal carolina,23 - 26,L,away,1668213000,https://media-2.api-sports.io/american-football/teams/178.png
2022-11-19,southern miss,south alabama,27 - 20,L,home,1668889800,https://media-3.api-sports.io/american-football/teams/178.png
2022-11-26,southern miss,ul monroe,20 - 10,W,away,1669500000,https://media-2.api-sports.io/american-football/teams/178.png
2022-12-17,southern miss,jerry rice team,24 - 38,W,home,1671317100,https://media-2.api-sports.io/american-football/teams/178.png
