Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-02,merrimack,holy cross,31 - 17,L,home,1662159600,https://media-2.api-sports.io/american-football/teams/276.png
2022-09-09,merrimack,assumption,17 - 45,W,home,1662764400,https://media-2.api-sports.io/american-football/teams/276.png
2022-09-16,merrimack,harvard,21 - 28,L,away,1663369200,https://media-2.api-sports.io/american-football/teams/276.png
2022-09-24,merrimack,delaware state,26 - 13,W,away,1664042400,https://media-1.api-sports.io/american-football/teams/276.png
2022-10-01,merrimack,long island university,23 - 24,W,home,1664643600,https://media-3.api-sports.io/american-football/teams/276.png
2022-10-08,merrimack,duquesne,28 - 21,W,away,1665248400,https://media-1.api-sports.io/american-football/teams/276.png
2022-10-15,merrimack,wagner,17 - 54,W,home,1665853200,https://media-2.api-sports.io/american-football/teams/276.png
2022-10-22,merrimack,sacred heart,25 - 31,W,home,1666458000,https://media-3.api-sports.io/american-football/teams/276.png
2022-10-29,merrimack,stonehill,17 - 10,W,away,1667062800,https://media-1.api-sports.io/american-football/teams/276.png
2022-11-12,merrimack,central connecticut,20 - 14,W,away,1668272400,https://media-1.api-sports.io/american-football/teams/276.png
2022-11-19,merrimack,st. francis (pa),52 - 23,L,home,1668877200,https://media-2.api-sports.io/american-football/teams/276.png
