Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-01,indiana state,north alabama,14 - 17,W,home,1662069600,https://media-3.api-sports.io/american-football/teams/218.png
2022-09-10,indiana state,purdue,0 - 56,L,away,1662840000,https://media-1.api-sports.io/american-football/teams/218.png
2022-09-17,indiana state,montana,49 - 14,L,home,1663434000,https://media-1.api-sports.io/american-football/teams/218.png
2022-10-01,indiana state,northern iowa,14 - 20,L,away,1664658000,https://media-2.api-sports.io/american-football/teams/218.png
2022-10-08,indiana state,north dakota state,31 - 26,L,home,1665248400,https://media-2.api-sports.io/american-football/teams/218.png
2022-10-15,indiana state,youngstown state,42 - 48,L,away,1665856800,https://media-2.api-sports.io/american-football/teams/218.png
2022-10-22,indiana state,illinois state,27 - 21,L,home,1666458000,https://media-3.api-sports.io/american-football/teams/218.png
2022-10-29,indiana state,south dakota state,7 - 49,L,away,1667070000,https://media-3.api-sports.io/american-football/teams/218.png
2022-11-05,indiana state,north dakota,42 - 7,L,home,1667667600,https://media-2.api-sports.io/american-football/teams/218.png
2022-11-12,indiana state,western illinois,21 - 0,W,away,1668279600,https://media-3.api-sports.io/american-football/teams/218.png
2022-11-19,indiana state,missouri state,24 - 7,L,home,1668880800,https://media-1.api-sports.io/american-football/teams/218.png
