Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,sam houston,texas a&m,0 - 31,L,away,1662220800,https://media-2.api-sports.io/american-football/teams/112.png
2022-09-10,sam houston,northern arizona,10 - 3,L,home,1662850800,https://media-3.api-sports.io/american-football/teams/112.png
2022-09-17,sam houston,texas a&m-commerce,17 - 27,W,home,1663455600,https://media-1.api-sports.io/american-football/teams/112.png
2022-10-01,sam houston,stephen f. austin,16 - 17,W,home,1664652600,https://media-1.api-sports.io/american-football/teams/112.png
2022-10-15,sam houston,eastern kentucky,25 - 17,W,away,1665871200,https://media-2.api-sports.io/american-football/teams/112.png
2022-10-22,sam houston,utah tech,18 - 13,W,away,1666400400,https://media-2.api-sports.io/american-football/teams/112.png
2022-10-29,sam houston,tarleton,40 - 21,W,away,1667001600,https://media-2.api-sports.io/american-football/teams/112.png
2022-11-12,sam houston,abilene christian,45 - 28,L,home,1668276000,https://media-1.api-sports.io/american-football/teams/112.png
2022-11-19,sam houston,southern utah,17 - 7,L,home,1668880800,https://media-3.api-sports.io/american-football/teams/112.png
