Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-01,kennesaw state,samford,17 - 27,L,away,1662073200,https://media-2.api-sports.io/american-football/teams/217.png
2022-09-10,kennesaw state,cincinnati,10 - 63,L,away,1662838200,https://media-1.api-sports.io/american-football/teams/217.png
2022-09-24,kennesaw state,wofford,22 - 24,W,home,1664056800,https://media-3.api-sports.io/american-football/teams/217.png
2022-10-01,kennesaw state,jacksonville state,28 - 35,L,away,1664647200,https://media-1.api-sports.io/american-football/teams/217.png
2022-10-08,kennesaw state,north alabama,34 - 40,W,home,1665266400,https://media-3.api-sports.io/american-football/teams/217.png
2022-10-15,kennesaw state,central arkansas,51 - 24,L,home,1665853200,https://media-1.api-sports.io/american-football/teams/217.png
2022-10-22,kennesaw state,tennessee tech,30 - 33,W,home,1666465200,https://media-1.api-sports.io/american-football/teams/217.png
2022-10-29,kennesaw state,charleston southern,20 - 30,W,home,1667062800,https://media-1.api-sports.io/american-football/teams/217.png
2022-11-05,kennesaw state,ut martin,44 - 27,W,away,1667667600,https://media-3.api-sports.io/american-football/teams/217.png
2022-11-12,kennesaw state,austin peay,31 - 14,L,home,1668276000,https://media-2.api-sports.io/american-football/teams/217.png
2022-11-19,kennesaw state,eastern kentucky,38 - 45,L,away,1668888000,https://media-3.api-sports.io/american-football/teams/217.png
