Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-27,howard,alabama state,13 - 23,L,away,1661641200,https://media-2.api-sports.io/american-football/teams/230.png
2022-09-03,howard,hampton,28 - 31,L,away,1662242400,https://media-1.api-sports.io/american-football/teams/230.png
2022-09-10,howard,south florida,20 - 42,L,away,1662850800,https://media-1.api-sports.io/american-football/teams/230.png
2022-09-17,howard,morehouse college,0 - 31,W,home,1663441200,https://media-3.api-sports.io/american-football/teams/230.png
2022-10-01,howard,yale,26 - 34,L,away,1664640000,https://media-2.api-sports.io/american-football/teams/230.png
2022-10-15,howard,harvard,41 - 25,L,home,1665864000,https://media-1.api-sports.io/american-football/teams/230.png
2022-10-22,howard,delaware state,17 - 35,W,home,1666458000,https://media-2.api-sports.io/american-football/teams/230.png
2022-10-29,howard,norfolk state,49 - 21,W,away,1667066400,https://media-3.api-sports.io/american-football/teams/230.png
2022-11-05,howard,north carolina central,21 - 50,L,away,1667671200,https://media-1.api-sports.io/american-football/teams/230.png
2022-11-12,howard,south carolina state,14 - 28,W,home,1668276000,https://media-2.api-sports.io/american-football/teams/230.png
2022-11-19,howard,morgan state,35 - 6,W,away,1668877200,https://media-3.api-sports.io/american-football/teams/230.png
