Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,boston college,rutgers,22 - 21,L,home,1662220800,https://media-2.api-sports.io/american-football/teams/142.png
2022-09-10,boston college,virginia tech,10 - 27,L,away,1662768000,https://media-2.api-sports.io/american-football/teams/142.png
2022-09-17,boston college,maine,17 - 38,W,home,1663457400,https://media-2.api-sports.io/american-football/teams/142.png
2022-09-24,boston college,florida state,14 - 44,L,away,1663977600,https://media-3.api-sports.io/american-football/teams/142.png
2022-10-01,boston college,louisville,33 - 34,W,home,1664640000,https://media-3.api-sports.io/american-football/teams/142.png
2022-10-08,boston college,clemson,31 - 3,L,home,1665271800,https://media-3.api-sports.io/american-football/teams/142.png
2022-10-22,boston college,wake forest,15 - 43,L,away,1666467000,https://media-1.api-sports.io/american-football/teams/142.png
2022-10-29,boston college,uconn,3 - 13,L,away,1667059200,https://media-2.api-sports.io/american-football/teams/142.png
2022-11-04,boston college,duke,38 - 31,L,home,1667602800,https://media-3.api-sports.io/american-football/teams/142.png
2022-11-12,boston college,nc state,21 - 20,W,away,1668285000,https://media-3.api-sports.io/american-football/teams/142.png
2022-11-19,boston college,notre dame,0 - 44,L,away,1668886200,https://media-2.api-sports.io/american-football/teams/142.png
2022-11-26,boston college,syracuse,32 - 23,L,home,1669422600,https://media-2.api-sports.io/american-football/teams/142.png
