Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,alabama,utah state,0 - 55,W,home,1662247800,https://media-1.api-sports.io/american-football/teams/106.png
2022-09-10,alabama,texas,20 - 19,W,away,1662825600,https://media-2.api-sports.io/american-football/teams/106.png
2022-09-17,alabama,ul monroe,7 - 63,W,home,1663444800,https://media-3.api-sports.io/american-football/teams/106.png
2022-09-24,alabama,vanderbilt,3 - 55,W,home,1664062200,https://media-1.api-sports.io/american-football/teams/106.png
2022-10-01,alabama,arkansas,49 - 26,W,away,1664652600,https://media-3.api-sports.io/american-football/teams/106.png
2022-10-08,alabama,texas a&m,20 - 24,W,home,1665187200,https://media-1.api-sports.io/american-football/teams/106.png
2022-10-15,alabama,tennessee,49 - 52,L,away,1665862200,https://media-3.api-sports.io/american-football/teams/106.png
2022-10-22,alabama,mississippi state,6 - 30,W,home,1666479600,https://media-3.api-sports.io/american-football/teams/106.png
2022-11-05,alabama,lsu,31 - 32,L,away,1667689200,https://media-3.api-sports.io/american-football/teams/106.png
2022-11-12,alabama,ole miss,30 - 24,W,away,1668285000,https://media-3.api-sports.io/american-football/teams/106.png
2022-11-19,alabama,austin peay,0 - 34,W,home,1668877200,https://media-1.api-sports.io/american-football/teams/106.png
2022-11-26,alabama,auburn,27 - 49,W,home,1669494600,https://media-1.api-sports.io/american-football/teams/106.png
2022-12-31,alabama,kansas state,45 - 20,W,away,1672506000,https://media-3.api-sports.io/american-football/teams/106.png
