Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,georgia state,south carolina,14 - 35,L,away,1662247800,https://media-2.api-sports.io/american-football/teams/189.png
2022-09-10,georgia state,north carolina,35 - 28,L,home,1662825600,https://media-2.api-sports.io/american-football/teams/189.png
2022-09-17,georgia state,charlotte,42 - 41,L,home,1663455600,https://media-3.api-sports.io/american-football/teams/189.png
2022-09-22,georgia state,coastal carolina,41 - 24,L,home,1663889400,https://media-1.api-sports.io/american-football/teams/189.png
2022-10-01,georgia state,army,31 - 14,W,away,1664640000,https://media-2.api-sports.io/american-football/teams/189.png
2022-10-08,georgia state,georgia southern,33 - 41,W,home,1665252000,https://media-1.api-sports.io/american-football/teams/189.png
2022-10-19,georgia state,appalachian state,17 - 42,L,away,1666222200,https://media-1.api-sports.io/american-football/teams/189.png
2022-10-29,georgia state,old dominion,17 - 31,W,home,1667070000,https://media-3.api-sports.io/american-football/teams/189.png
2022-11-05,georgia state,southern miss,42 - 14,W,away,1667674800,https://media-1.api-sports.io/american-football/teams/189.png
2022-11-12,georgia state,ul monroe,31 - 28,L,home,1668276000,https://media-2.api-sports.io/american-football/teams/189.png
2022-11-19,georgia state,james madison,40 - 42,L,away,1668884400,https://media-2.api-sports.io/american-football/teams/189.png
2022-11-26,georgia state,marshall,23 - 28,L,away,1669482000,https://media-2.api-sports.io/american-football/teams/189.png
