Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-17,concordia-st. paul,sioux falls,,,home,1663457400,https://media-1.api-sports.io/american-football/teams/682.png
2022-09-24,concordia-st. paul,wayne state (ne),,,away,1664060400,https://media-1.api-sports.io/american-football/teams/682.png
2022-10-01,concordia-st. paul,minnesota state,,,home,1664643600,https://media-2.api-sports.io/american-football/teams/682.png
2022-10-08,concordia-st. paul,bemidji state,,,away,1665255600,https://media-1.api-sports.io/american-football/teams/682.png
2022-10-15,concordia-st. paul,minnesota duluth,,,home,1665853200,https://media-2.api-sports.io/american-football/teams/682.png
2022-10-22,concordia-st. paul,northern state,,,away,1666479600,https://media-1.api-sports.io/american-football/teams/682.png
2022-10-29,concordia-st. paul,university of mary,,,home,1667062800,https://media-3.api-sports.io/american-football/teams/682.png
2022-11-05,concordia-st. paul,minnesota st-moorhead,,,away,1667667600,https://media-2.api-sports.io/american-football/teams/682.png
2022-11-12,concordia-st. paul,minot state,,,home,1668276000,https://media-2.api-sports.io/american-football/teams/682.png
