Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,memphis,mississippi state,23 - 49,L,away,1662247800,https://media-3.api-sports.io/american-football/teams/187.png
2022-09-10,memphis,navy,37 - 13,W,away,1662838200,https://media-1.api-sports.io/american-football/teams/187.png
2022-09-17,memphis,arkansas state,32 - 44,W,home,1663455600,https://media-3.api-sports.io/american-football/teams/187.png
2022-09-24,memphis,north texas,34 - 44,W,home,1664047800,https://media-2.api-sports.io/american-football/teams/187.png
2022-10-01,memphis,temple,3 - 24,W,home,1664640000,https://media-3.api-sports.io/american-football/teams/187.png
2022-10-07,memphis,houston,33 - 32,L,home,1665185400,https://media-2.api-sports.io/american-football/teams/187.png
2022-10-15,memphis,east carolina,45 - 47,L,away,1665876600,https://media-2.api-sports.io/american-football/teams/187.png
2022-10-22,memphis,tulane,28 - 38,L,away,1666467000,https://media-2.api-sports.io/american-football/teams/187.png
2022-11-05,memphis,ucf,35 - 28,L,home,1667676600,https://media-1.api-sports.io/american-football/teams/187.png
2022-11-10,memphis,tulsa,10 - 26,W,home,1668040200,https://media-2.api-sports.io/american-football/teams/187.png
2022-11-19,memphis,north alabama,0 - 59,W,home,1668884400,https://media-2.api-sports.io/american-football/teams/187.png
2022-11-26,memphis,smu,31 - 34,L,away,1669494600,https://media-3.api-sports.io/american-football/teams/187.png
2022-12-27,memphis,utah state,38 - 10,W,away,1672172100,https://media-1.api-sports.io/american-football/teams/187.png
