Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,bethune-cookman,miami,13 - 70,L,away,1662233400,https://media-3.api-sports.io/american-football/teams/124.png
2022-09-10,bethune-cookman,south carolina state,33 - 9,L,home,1662848100,https://media-3.api-sports.io/american-football/teams/124.png
2022-09-24,bethune-cookman,grambling,19 - 36,W,home,1664042400,https://media-1.api-sports.io/american-football/teams/124.png
2022-10-01,bethune-cookman,alabama a&m,27 - 35,L,away,1664650800,https://media-3.api-sports.io/american-football/teams/124.png
2022-10-08,bethune-cookman,tennessee state,17 - 41,L,away,1665266400,https://media-1.api-sports.io/american-football/teams/124.png
2022-10-15,bethune-cookman,jackson state,48 - 8,L,home,1665864000,https://media-3.api-sports.io/american-football/teams/124.png
2022-10-22,bethune-cookman,mississippi valley state,45 - 35,W,away,1666468800,https://media-2.api-sports.io/american-football/teams/124.png
2022-10-29,bethune-cookman,prairie view a&m,48 - 58,L,away,1667070000,https://media-3.api-sports.io/american-football/teams/124.png
2022-11-05,bethune-cookman,alabama state,37 - 22,L,home,1667678400,https://media-1.api-sports.io/american-football/teams/124.png
2022-11-12,bethune-cookman,alcorn state,14 - 17,L,away,1668283200,https://media-1.api-sports.io/american-football/teams/124.png
2022-11-19,bethune-cookman,florida a&m,41 - 20,L,home,1668886200,https://media-1.api-sports.io/american-football/teams/124.png
