Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,incarnate word,southern illinois,29 - 64,W,home,1662246000,https://media-3.api-sports.io/american-football/teams/222.png
2022-09-10,incarnate word,nevada,55 - 41,W,away,1662845400,https://media-1.api-sports.io/american-football/teams/222.png
2022-09-17,incarnate word,prairie view a&m,31 - 14,W,away,1663455600,https://media-1.api-sports.io/american-football/teams/222.png
2022-09-24,incarnate word,se louisiana,35 - 41,L,away,1664060400,https://media-2.api-sports.io/american-football/teams/222.png
2022-10-01,incarnate word,mcneese,20 - 48,W,home,1664665200,https://media-2.api-sports.io/american-football/teams/222.png
2022-10-08,incarnate word,lamar,17 - 56,W,home,1665262800,https://media-3.api-sports.io/american-football/teams/222.png
2022-10-15,incarnate word,nicholls,49 - 14,W,away,1665864000,https://media-3.api-sports.io/american-football/teams/222.png
2022-10-22,incarnate word,faulkner,0 - 70,W,home,1666465200,https://media-3.api-sports.io/american-football/teams/222.png
2022-10-29,incarnate word,texas a&m-commerce,35 - 7,W,away,1667070000,https://media-3.api-sports.io/american-football/teams/222.png
2022-11-05,incarnate word,houston christian,20 - 73,W,home,1667674800,https://media-2.api-sports.io/american-football/teams/222.png
2022-11-19,incarnate word,northwestern state,66 - 7,W,away,1668884400,https://media-2.api-sports.io/american-football/teams/222.png
2022-12-03,incarnate word,furman,38 - 41,W,home,1670094000,https://media-2.api-sports.io/american-football/teams/222.png
2022-12-09,incarnate word,sacramento state,66 - 63,W,away,1670556600,https://media-3.api-sports.io/american-football/teams/222.png
2022-12-17,incarnate word,north dakota state,32 - 35,L,away,1671235200,https://media-2.api-sports.io/american-football/teams/222.png
