Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-01,furman,north greenville,0 - 52,W,home,1662073200,https://media-3.api-sports.io/american-football/teams/211.png
2022-09-10,furman,clemson,12 - 35,L,away,1662838200,https://media-2.api-sports.io/american-football/teams/211.png
2022-09-17,furman,east tennessee state,27 - 14,W,away,1663457400,https://media-2.api-sports.io/american-football/teams/211.png
2022-09-24,furman,charleston southern,24 - 19,W,away,1664035200,https://media-3.api-sports.io/american-football/teams/211.png
2022-10-01,furman,samford,34 - 27,L,home,1664647200,https://media-2.api-sports.io/american-football/teams/211.png
2022-10-08,furman,the citadel,21 - 10,W,away,1665252000,https://media-3.api-sports.io/american-football/teams/211.png
2022-10-15,furman,western carolina,40 - 47,W,home,1665856800,https://media-2.api-sports.io/american-football/teams/211.png
2022-10-22,furman,vmi,41 - 3,W,away,1666459800,https://media-1.api-sports.io/american-football/teams/211.png
2022-10-29,furman,chattanooga,20 - 24,W,home,1667066400,https://media-2.api-sports.io/american-football/teams/211.png
2022-11-12,furman,mercer,23 - 13,W,away,1668283200,https://media-3.api-sports.io/american-football/teams/211.png
2022-11-19,furman,wofford,28 - 63,W,home,1668877200,https://media-1.api-sports.io/american-football/teams/211.png
2022-11-26,furman,elon,6 - 31,W,home,1669482000,https://media-3.api-sports.io/american-football/teams/211.png
2022-12-03,furman,incarnate word,38 - 41,L,away,1670094000,https://media-1.api-sports.io/american-football/teams/211.png
