Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,delaware state,lincoln (pa),0 - 34,W,home,1662228000,https://media-3.api-sports.io/american-football/teams/284.png
2022-09-10,delaware state,delaware,9 - 35,L,away,1662847200,https://media-2.api-sports.io/american-football/teams/284.png
2022-09-17,delaware state,virginia lynchburg,19 - 35,W,home,1663437600,https://media-2.api-sports.io/american-football/teams/284.png
2022-09-24,delaware state,merrimack,26 - 13,L,home,1664042400,https://media-2.api-sports.io/american-football/teams/284.png
2022-10-01,delaware state,robert morris,9 - 14,W,home,1664661600,https://media-2.api-sports.io/american-football/teams/284.png
2022-10-15,delaware state,norfolk state,28 - 7,W,away,1665856800,https://media-3.api-sports.io/american-football/teams/284.png
2022-10-22,delaware state,howard,17 - 35,L,away,1666458000,https://media-1.api-sports.io/american-football/teams/284.png
2022-10-29,delaware state,north carolina central,28 - 21,L,home,1667066400,https://media-1.api-sports.io/american-football/teams/284.png
2022-11-05,delaware state,south carolina state,27 - 24,W,away,1667669400,https://media-1.api-sports.io/american-football/teams/284.png
2022-11-12,delaware state,morgan state,37 - 7,L,home,1668279600,https://media-1.api-sports.io/american-football/teams/284.png
2022-11-19,delaware state,campbell,34 - 7,L,home,1668884400,https://media-2.api-sports.io/american-football/teams/284.png
