Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-09-03,texas state,nevada,14 - 38,L,away,1662240600,https://media-1.api-sports.io/american-football/teams/165.png
2022-09-10,texas state,florida international,12 - 41,W,home,1662850800,https://media-2.api-sports.io/american-football/teams/165.png
2022-09-17,texas state,baylor,7 - 42,L,away,1663430400,https://media-1.api-sports.io/american-football/teams/165.png
2022-09-24,texas state,houston christian,0 - 34,W,home,1664060400,https://media-1.api-sports.io/american-football/teams/165.png
2022-10-01,texas state,james madison,13 - 40,L,away,1664645400,https://media-3.api-sports.io/american-football/teams/165.png
2022-10-08,texas state,appalachian state,24 - 36,W,home,1665270000,https://media-1.api-sports.io/american-football/teams/165.png
2022-10-15,texas state,troy,14 - 17,L,away,1665862200,https://media-3.api-sports.io/american-football/teams/165.png
2022-10-22,texas state,southern miss,20 - 14,L,home,1666472400,https://media-3.api-sports.io/american-football/teams/165.png
2022-11-05,texas state,ul monroe,30 - 31,L,away,1667682000,https://media-2.api-sports.io/american-football/teams/165.png
2022-11-12,texas state,south alabama,21 - 38,L,away,1668290400,https://media-1.api-sports.io/american-football/teams/165.png
2022-11-19,texas state,arkansas state,13 - 16,W,home,1668895200,https://media-3.api-sports.io/american-football/teams/165.png
2022-11-26,texas state,louisiana,41 - 13,L,home,1669500000,https://media-1.api-sports.io/american-football/teams/165.png
