Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-12,arizona cardinals,cincinnati bengals,36 - 23,W,away,1660347000,https://media-1.api-sports.io/american-football/teams/11.png
2022-08-21,arizona cardinals,baltimore ravens,24 - 17,L,home,1661040000,https://media-2.api-sports.io/american-football/teams/11.png
2022-08-27,arizona cardinals,tennessee titans,23 - 26,L,away,1661641200,https://media-2.api-sports.io/american-football/teams/11.png
2022-09-11,arizona cardinals,kansas city chiefs,44 - 21,L,home,1662927900,https://media-3.api-sports.io/american-football/teams/11.png
2022-09-18,arizona cardinals,las vegas raiders,29 - 23,W,away,1663532700,https://media-3.api-sports.io/american-football/teams/11.png
2022-09-25,arizona cardinals,los angeles rams,20 - 12,L,home,1664137500,https://media-3.api-sports.io/american-football/teams/11.png
2022-10-02,arizona cardinals,carolina panthers,26 - 16,W,away,1664741100,https://media-2.api-sports.io/american-football/teams/11.png
2022-10-09,arizona cardinals,philadelphia eagles,20 - 17,L,home,1665347100,https://media-1.api-sports.io/american-football/teams/11.png
2022-10-16,arizona cardinals,seattle seahawks,9 - 19,L,away,1665950700,https://media-3.api-sports.io/american-football/teams/11.png
2022-10-20,arizona cardinals,new orleans saints,34 - 42,W,home,1666224900,https://media-2.api-sports.io/american-football/teams/11.png
2022-10-30,arizona cardinals,minnesota vikings,26 - 34,L,away,1667149200,https://media-3.api-sports.io/american-football/teams/11.png
2022-11-06,arizona cardinals,seattle seahawks,31 - 21,L,home,1667768700,https://media-1.api-sports.io/american-football/teams/11.png
2022-11-13,arizona cardinals,los angeles rams,27 - 17,W,away,1668374700,https://media-1.api-sports.io/american-football/teams/11.png
2022-11-21,arizona cardinals,san francisco 49ers,38 - 10,L,home,1668993300,https://media-2.api-sports.io/american-football/teams/11.png
2022-11-27,arizona cardinals,los angeles chargers,25 - 24,L,home,1669583100,https://media-1.api-sports.io/american-football/teams/11.png
2022-12-12,arizona cardinals,new england patriots,27 - 13,L,home,1670807700,https://media-1.api-sports.io/american-football/teams/11.png
2022-12-18,arizona cardinals,denver broncos,15 - 24,L,away,1671397500,https://media-1.api-sports.io/american-football/teams/11.png
2022-12-25,arizona cardinals,tampa bay buccaneers,19 - 16,L,home,1671931200,https://media-3.api-sports.io/american-football/teams/11.png
2023-01-01,arizona cardinals,atlanta falcons,19 - 20,L,away,1672596000,https://media-1.api-sports.io/american-football/teams/11.png
2023-01-08,arizona cardinals,san francisco 49ers,13 - 38,L,away,1673213100,https://media-3.api-sports.io/american-football/teams/11.png
