Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-12,philadelphia eagles,new york jets,24 - 21,L,home,1660347000,https://media-3.api-sports.io/american-football/teams/12.png
2022-08-21,philadelphia eagles,cleveland browns,21 - 20,W,away,1661101200,https://media-3.api-sports.io/american-football/teams/12.png
2022-08-27,philadelphia eagles,miami dolphins,10 - 48,L,away,1661641200,https://media-1.api-sports.io/american-football/teams/12.png
2022-09-11,philadelphia eagles,detroit lions,38 - 35,W,away,1662915600,https://media-3.api-sports.io/american-football/teams/12.png
2022-09-19,philadelphia eagles,minnesota vikings,7 - 24,W,home,1663547400,https://media-1.api-sports.io/american-football/teams/12.png
2022-09-25,philadelphia eagles,washington commanders,24 - 8,W,away,1664125200,https://media-1.api-sports.io/american-football/teams/12.png
2022-10-02,philadelphia eagles,jacksonville jaguars,21 - 29,W,home,1664730000,https://media-3.api-sports.io/american-football/teams/12.png
2022-10-09,philadelphia eagles,arizona cardinals,20 - 17,W,away,1665347100,https://media-3.api-sports.io/american-football/teams/12.png
2022-10-16,philadelphia eagles,dallas cowboys,17 - 26,W,home,1665879600,https://media-2.api-sports.io/american-football/teams/12.png
2022-10-30,philadelphia eagles,pittsburgh steelers,13 - 35,W,home,1667149200,https://media-1.api-sports.io/american-football/teams/12.png
2022-11-03,philadelphia eagles,houston texans,29 - 17,W,away,1667434500,https://media-1.api-sports.io/american-football/teams/12.png
2022-11-14,philadelphia eagles,washington commanders,32 - 21,L,home,1668388500,https://media-3.api-sports.io/american-football/teams/12.png
2022-11-20,philadelphia eagles,indianapolis colts,17 - 16,W,away,1668967200,https://media-3.api-sports.io/american-football/teams/12.png
2022-11-27,philadelphia eagles,green bay packers,33 - 40,W,home,1669512000,https://media-1.api-sports.io/american-football/teams/12.png
2022-12-04,philadelphia eagles,tennessee titans,10 - 35,W,home,1670176800,https://media-2.api-sports.io/american-football/teams/12.png
2022-12-11,philadelphia eagles,new york giants,48 - 22,W,away,1670781600,https://media-3.api-sports.io/american-football/teams/12.png
2022-12-18,philadelphia eagles,chicago bears,25 - 20,W,away,1671386400,https://media-3.api-sports.io/american-football/teams/12.png
2022-12-24,philadelphia eagles,dallas cowboys,34 - 40,L,away,1671917100,https://media-1.api-sports.io/american-football/teams/12.png
2023-01-01,philadelphia eagles,new orleans saints,20 - 10,L,home,1672596000,https://media-2.api-sports.io/american-football/teams/12.png
2023-01-08,philadelphia eagles,new york giants,16 - 22,W,home,1673213100,https://media-3.api-sports.io/american-football/teams/12.png
