Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-12,cincinnati bengals,arizona cardinals,36 - 23,L,home,1660347000,https://media-1.api-sports.io/american-football/teams/10.png
2022-08-21,cincinnati bengals,new york giants,22 - 25,L,away,1661122800,https://media-3.api-sports.io/american-football/teams/10.png
2022-08-27,cincinnati bengals,los angeles rams,7 - 16,W,home,1661637600,https://media-3.api-sports.io/american-football/teams/10.png
2022-09-11,cincinnati bengals,pittsburgh steelers,23 - 20,L,home,1662915600,https://media-3.api-sports.io/american-football/teams/10.png
2022-09-18,cincinnati bengals,dallas cowboys,17 - 20,L,away,1663532700,https://media-3.api-sports.io/american-football/teams/10.png
2022-09-25,cincinnati bengals,new york jets,27 - 12,W,away,1664125200,https://media-3.api-sports.io/american-football/teams/10.png
2022-09-29,cincinnati bengals,miami dolphins,15 - 27,W,home,1664410500,https://media-3.api-sports.io/american-football/teams/10.png
2022-10-09,cincinnati bengals,baltimore ravens,17 - 19,L,away,1665274800,https://media-2.api-sports.io/american-football/teams/10.png
2022-10-16,cincinnati bengals,new orleans saints,30 - 26,W,away,1665939600,https://media-1.api-sports.io/american-football/teams/10.png
2022-10-23,cincinnati bengals,atlanta falcons,17 - 35,W,home,1666544400,https://media-3.api-sports.io/american-football/teams/10.png
2022-10-31,cincinnati bengals,cleveland browns,13 - 32,L,away,1667175300,https://media-3.api-sports.io/american-football/teams/10.png
2022-11-06,cincinnati bengals,carolina panthers,21 - 42,W,home,1667757600,https://media-2.api-sports.io/american-football/teams/10.png
2022-11-20,cincinnati bengals,pittsburgh steelers,37 - 30,W,away,1668979500,https://media-2.api-sports.io/american-football/teams/10.png
2022-11-27,cincinnati bengals,tennessee titans,20 - 16,W,away,1669572000,https://media-1.api-sports.io/american-football/teams/10.png
2022-12-04,cincinnati bengals,kansas city chiefs,24 - 27,W,home,1670189100,https://media-3.api-sports.io/american-football/teams/10.png
2022-12-11,cincinnati bengals,cleveland browns,10 - 23,W,home,1670781600,https://media-3.api-sports.io/american-football/teams/10.png
2022-12-18,cincinnati bengals,tampa bay buccaneers,34 - 23,W,away,1671398700,https://media-3.api-sports.io/american-football/teams/10.png
2022-12-24,cincinnati bengals,new england patriots,22 - 18,W,away,1671904800,https://media-3.api-sports.io/american-football/teams/10.png
2023-01-02,cincinnati bengals,buffalo bills,3 - 7,W,home,1672623000,https://media-2.api-sports.io/american-football/teams/10.png
2023-01-08,cincinnati bengals,baltimore ravens,16 - 27,W,home,1673200800,https://media-2.api-sports.io/american-football/teams/10.png
