Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-12,san francisco 49ers,green bay packers,21 - 28,W,home,1660264200,https://media-1.api-sports.io/american-football/teams/14.png
2022-08-20,san francisco 49ers,minnesota vikings,17 - 7,W,away,1661036400,https://media-2.api-sports.io/american-football/teams/14.png
2022-08-25,san francisco 49ers,houston texans,0 - 17,L,away,1661386500,https://media-1.api-sports.io/american-football/teams/14.png
2022-09-11,san francisco 49ers,chicago bears,10 - 19,L,away,1662915600,https://media-3.api-sports.io/american-football/teams/14.png
2022-09-18,san francisco 49ers,seattle seahawks,7 - 27,W,home,1663531500,https://media-3.api-sports.io/american-football/teams/14.png
2022-09-25,san francisco 49ers,denver broncos,10 - 11,L,away,1664065200,https://media-2.api-sports.io/american-football/teams/14.png
2022-10-03,san francisco 49ers,los angeles rams,9 - 24,W,home,1664756100,https://media-3.api-sports.io/american-football/teams/14.png
2022-10-09,san francisco 49ers,carolina panthers,37 - 15,W,away,1665345900,https://media-3.api-sports.io/american-football/teams/14.png
2022-10-16,san francisco 49ers,atlanta falcons,14 - 28,L,away,1665939600,https://media-3.api-sports.io/american-football/teams/14.png
2022-10-23,san francisco 49ers,kansas city chiefs,44 - 23,L,home,1666556700,https://media-1.api-sports.io/american-football/teams/14.png
2022-10-30,san francisco 49ers,los angeles rams,31 - 14,W,away,1667161500,https://media-2.api-sports.io/american-football/teams/14.png
2022-11-13,san francisco 49ers,los angeles chargers,16 - 22,W,home,1668302400,https://media-3.api-sports.io/american-football/teams/14.png
2022-11-21,san francisco 49ers,arizona cardinals,38 - 10,W,away,1668993300,https://media-3.api-sports.io/american-football/teams/14.png
2022-11-27,san francisco 49ers,new orleans saints,0 - 13,W,home,1669584300,https://media-1.api-sports.io/american-football/teams/14.png
2022-12-04,san francisco 49ers,miami dolphins,17 - 33,W,home,1670187900,https://media-2.api-sports.io/american-football/teams/14.png
2022-12-11,san francisco 49ers,tampa bay buccaneers,7 - 35,W,home,1670793900,https://media-1.api-sports.io/american-football/teams/14.png
2022-12-15,san francisco 49ers,seattle seahawks,21 - 13,W,away,1671066900,https://media-3.api-sports.io/american-football/teams/14.png
2022-12-24,san francisco 49ers,washington commanders,20 - 37,W,home,1671915900,https://media-1.api-sports.io/american-football/teams/14.png
2023-01-01,san francisco 49ers,las vegas raiders,37 - 34,W,away,1672607100,https://media-3.api-sports.io/american-football/teams/14.png
2023-01-08,san francisco 49ers,arizona cardinals,13 - 38,W,home,1673213100,https://media-2.api-sports.io/american-football/teams/14.png
