Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-08-12,green bay packers,san francisco 49ers,21 - 28,L,away,1660264200,https://media-2.api-sports.io/american-football/teams/15.png
2022-08-19,green bay packers,new orleans saints,10 - 20,W,home,1660867200,https://media-1.api-sports.io/american-football/teams/15.png
2022-08-25,green bay packers,kansas city chiefs,10 - 17,L,away,1661385600,https://media-2.api-sports.io/american-football/teams/15.png
2022-09-11,green bay packers,minnesota vikings,7 - 23,L,away,1662927900,https://media-3.api-sports.io/american-football/teams/15.png
2022-09-18,green bay packers,chicago bears,10 - 27,W,home,1663460400,https://media-2.api-sports.io/american-football/teams/15.png
2022-09-25,green bay packers,tampa bay buccaneers,14 - 12,W,away,1664137500,https://media-3.api-sports.io/american-football/teams/15.png
2022-10-02,green bay packers,new england patriots,24 - 27,W,home,1664742300,https://media-1.api-sports.io/american-football/teams/15.png
2022-10-09,green bay packers,new york giants,27 - 22,L,home,1665322200,https://media-2.api-sports.io/american-football/teams/15.png
2022-10-16,green bay packers,new york jets,27 - 10,L,home,1665939600,https://media-1.api-sports.io/american-football/teams/15.png
2022-10-23,green bay packers,washington commanders,21 - 23,L,away,1666544400,https://media-1.api-sports.io/american-football/teams/15.png
2022-10-30,green bay packers,buffalo bills,17 - 27,L,away,1667089200,https://media-1.api-sports.io/american-football/teams/15.png
2022-11-06,green bay packers,detroit lions,9 - 15,L,away,1667757600,https://media-2.api-sports.io/american-football/teams/15.png
2022-11-13,green bay packers,dallas cowboys,28 - 31,W,home,1668374700,https://media-2.api-sports.io/american-football/teams/15.png
2022-11-17,green bay packers,tennessee titans,27 - 17,L,home,1668647700,https://media-3.api-sports.io/american-football/teams/15.png
2022-11-27,green bay packers,philadelphia eagles,33 - 40,L,away,1669512000,https://media-3.api-sports.io/american-football/teams/15.png
2022-12-04,green bay packers,chicago bears,28 - 19,W,away,1670176800,https://media-2.api-sports.io/american-football/teams/15.png
2022-12-19,green bay packers,los angeles rams,12 - 24,W,home,1671412500,https://media-2.api-sports.io/american-football/teams/15.png
2022-12-25,green bay packers,miami dolphins,26 - 20,W,away,1671991200,https://media-3.api-sports.io/american-football/teams/15.png
2023-01-01,green bay packers,minnesota vikings,17 - 41,W,home,1672608300,https://media-2.api-sports.io/american-football/teams/15.png
2023-01-08,green bay packers,detroit lions,20 - 16,L,home,1673140800,https://media-2.api-sports.io/american-football/teams/15.png
