Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-11-19T19:00:00+00:00,covenant,chattanooga mocs,55 - 108,L,away,1668884400,https://media-2.api-sports.io/basketball/teams/2378.png
2022-11-22T01:00:00+00:00,covenant,lipscomb,61 - 86,L,away,1669078800,https://media-2.api-sports.io/basketball/teams/2378.png
