Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-11-20T19:00:00+00:00,crown college,north dakota st,55 - 76,L,away,1668970800,https://media-3.api-sports.io/basketball/teams/3234.png
2022-12-04T01:00:00+00:00,crown college,st. thomas (minn.),56 - 91,L,away,1670115600,https://media-2.api-sports.io/basketball/teams/3234.png
