Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
2022-12-03T21:00:00+00:00,northern new mexico,utep,50 - 87,L,away,1670101200,https://media-2.api-sports.io/basketball/teams/2051.png
2022-12-18T23:00:00+00:00,northern new mexico,new mexico state,53 - 95,L,away,1671404400,https://media-2.api-sports.io/basketball/teams/2051.png
