Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, August 06 09:00 AM",bishop auckland,guisborough town,1 - 0,W,away,1659794400,https://media-2.api-sports.io/football/teams/8708.png
"Saturday, August 20 09:00 AM",bishop auckland,kendal town,2 - 5,W,home,1661004000,https://media-2.api-sports.io/football/teams/8708.png
"Saturday, September 03 09:00 AM",bishop auckland,whitby town,0 - 5,L,away,1662213600,https://media-2.api-sports.io/football/teams/8708.png
