Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, October 15 09:00 AM",maidenhead,eastbourne borough,1 - 2,W,home,1665842400,https://media-2.api-sports.io/football/teams/1838.png
"Saturday, November 05 10:00 AM",maidenhead,dagenham & redbridge,1 - 0,L,home,1667660400,https://media-3.api-sports.io/football/teams/1838.png
