Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, September 17 09:00 AM",chelmsford city,kings langley,1 - 6,W,home,1663423200,https://media-1.api-sports.io/football/teams/4689.png
"Saturday, October 01 09:00 AM",chelmsford city,romford,5 - 0,W,away,1664632800,https://media-1.api-sports.io/football/teams/4689.png
"Saturday, October 15 09:00 AM",chelmsford city,aldershot town,0 - 2,W,home,1665842400,https://media-3.api-sports.io/football/teams/4689.png
"Saturday, November 05 10:00 AM",chelmsford city,barnet,1 - 1,tie,away,1667660400,https://media-2.api-sports.io/football/teams/4689.png
"Monday, November 14 01:45 PM",chelmsford city,barnet,1 - 0,L,home,1668455100,https://media-2.api-sports.io/football/teams/4689.png
