Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, August 06 09:00 AM",yaxley,ipswich wanderers,0 - 1,L,away,1659794400,https://media-2.api-sports.io/football/teams/7267.png
