Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, August 06 09:00 AM",handsworth parramore,sleaford town,0 - 1,W,home,1659794400,https://media-1.api-sports.io/football/teams/8809.png
"Saturday, August 20 09:00 AM",handsworth parramore,cleethorpes town,1 - 1,tie,away,1661004000,https://media-3.api-sports.io/football/teams/8809.png
"Wednesday, August 24 01:45 PM",handsworth parramore,cleethorpes town,5 - 1,L,home,1661366700,https://media-2.api-sports.io/football/teams/8809.png
