Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, September 03 09:00 AM",stalybridge celtic,lancaster city,0 - 0,tie,home,1662213600,https://media-3.api-sports.io/football/teams/7749.png
"Tuesday, September 06 01:45 PM",stalybridge celtic,lancaster city,0 - 1 ET,L,away,1662489900,https://media-2.api-sports.io/football/teams/7749.png
