Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, January 07 09:00 AM",fulham,hull city,2 - 0,W,away,1673103600,https://media-2.api-sports.io/football/teams/36.png
"Saturday, January 28 09:00 AM",fulham,sunderland,,,home,1674918000,https://media-1.api-sports.io/football/teams/36.png
