Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, August 06 09:00 AM",newmarket town,eynesbury rovers,3 - 1,W,away,1659794400,https://media-1.api-sports.io/football/teams/8878.png
"Saturday, August 20 09:00 AM",newmarket town,bury town,0 - 3,L,away,1661004000,https://media-1.api-sports.io/football/teams/8878.png
