Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, August 06 09:00 AM",stourport swifts,hereford pegasus,6 - 0,W,away,1659794400,https://media-1.api-sports.io/football/teams/8956.png
"Saturday, August 20 09:00 AM",stourport swifts,racing club warwick,0 - 1,W,home,1661004000,https://media-2.api-sports.io/football/teams/8956.png
"Saturday, September 03 09:00 AM",stourport swifts,lichfield city,2 - 2,tie,away,1662213600,https://media-1.api-sports.io/football/teams/8956.png
"Tuesday, September 06 01:45 PM",stourport swifts,lichfield city,1 - 0,L,home,1662489900,https://media-2.api-sports.io/football/teams/8956.png
