Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, September 03 09:00 AM",whitby town,bishop auckland,0 - 5,W,home,1662213600,https://media-3.api-sports.io/football/teams/7757.png
"Saturday, September 17 09:00 AM",whitby town,marske united,1 - 0,L,home,1663423200,https://media-1.api-sports.io/football/teams/7757.png
