Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, September 03 09:00 AM",hitchin town,heybridge swifts,3 - 0,L,home,1662213600,https://media-1.api-sports.io/football/teams/4682.png
