Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, August 06 09:00 AM",barnstaple town,mousehole,1 - 1,tie,home,1659794400,https://media-3.api-sports.io/football/teams/7210.png
"Tuesday, August 09 01:45 PM",barnstaple town,mousehole,2 - 3 ET,L,away,1660070700,https://media-1.api-sports.io/football/teams/7210.png
