Date,Team,Opponent,Score,Result,Home or Away,Unix Timestamp,Image Url
"Saturday, November 05 07:00 AM",forest green,south shields,2 - 0,W,away,1667649600,https://media-3.api-sports.io/football/teams/1378.png
"Saturday, November 26 09:00 AM",forest green,alvechurch,1 - 2,W,home,1669474800,https://media-3.api-sports.io/football/teams/1378.png
"Saturday, January 07 06:30 AM",forest green,birmingham,,,home,1673094600,https://media-2.api-sports.io/football/teams/1378.png
